Var1,out_tab1,out_tab2,out_tab3,out_tab4,out_tab5,out_tab6,out_tab7,out_tab8,out_tab9,out_tab10,out_tab11,out_tab12,out_tab13,out_tab14,out_tab15,out_tab16,out_tab17,out_tab18,out_tab19,out_tab20
UAG2E_REV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_acald_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_melib_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_sucr_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_tre_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_zn2_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACD5_REV,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHMT2r_REV,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADK4_REV,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KARA1_REV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KARA2_REV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICHORS_copy2_REV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHBD_REV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBP4E_REV,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACD6_REV,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECOAH1_REV,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECOAH2_REV,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECOAH3_REV,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UGLT_REV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XYLI2_REV,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMANM_REV,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UDPG4E_REV,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XYLI1_REV,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LCARS_REV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCD19_REV,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMPA_REV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBTPD_REV,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLTPD_REV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGBPA_REV,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANAO_REV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAGURr_REV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_tmao_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACD4_REV,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACD7_REV,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADK1_REV,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_26dap__M_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_acnam_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_amp_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_dha_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_fuc__L_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_glyald_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_rmn_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_ttdca_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_glyclt_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_g6p_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_2ddglcn_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_galct__D_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_idon__L_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_indole_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_3hcinnm_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_acmana_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_galur_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_but_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_cbl1_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERASr_REV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLTP2_REV,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_gbbtn_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_tma_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_malttr_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYTK1_REV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYTK2_REV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GK1_REV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACD1_REV,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACD2_REV,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_hdcea_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDPK7_REV,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYAT_REV,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRNBTCT_REV,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRNCBCT_REV,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRNCDH_REV,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDPK2_REV,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDPK3_REV,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDPK4_REV,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGK1_REV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DTMPK_REV,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDPK1_REV,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGMT_REV,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_nmn_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_urea_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_f6p_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_lac__D_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UMPK_REV,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDPGALA_REV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_ttdcea_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F6PA_REV,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_h2s_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_gthrd_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDOND_REV,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCOATA_REV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAPE_REV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDPTA_REV,3,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_met__D_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_tartr__L_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_taur_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_maltpt_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_glcur_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARAI_REV,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M1PD_REV,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G3PD2_REV,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCI_REV,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCLPA_REV,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UAGAAT_REV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRPPS_REV,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRMICI_REV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERAT_REV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASPK_REV,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASAD_REV,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_mmet_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBMKr_REV,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMANAPEr_REV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NNATr_REV,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPD_REV,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DM_amob_c_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARGSL_REV,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_mg2_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACOATA_REV,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLTP3_REV,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCBT_REV,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GARFT_REV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHETA1_REV,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCITL2_REV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACOTA_REV,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRAGSr_REV,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_acac_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPAKr_REV,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPM2_REV,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_adn_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_ins_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G6PDH2r_REV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_glyc3p_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_lcts_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_nac_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_ocdca_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBA3_REV,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADK3_REV,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSDy_REV,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_dad_2_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_ser__D_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_gam6p_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_15dap_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_ocdcea_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_cynt_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_galctn__D_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_glyb_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLUtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYALDtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYBtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYCtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYC3Ptex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYCLTtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTPtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUAtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Htex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2tex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2Otex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O2tpp_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYRt2rpp_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XANtpp_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAPtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12PPDStex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDGLCNtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26DAHtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCINNMtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPPPNtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACALDtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACMANAtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACT7r_REV,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACT2r_REV,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACT3r_REV,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACT4r_REV,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUCFUMtpp_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARTRt7pp_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AHGDx_REV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_ca2_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_so3_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKGt2rpp_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_ascb__L_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_ala_B_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_agm_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_minohp_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_ppt_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_hxa_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_lyx__L_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_acmum_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_dca_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_all__D_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_octa_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_xylu__L_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_gdp_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_gtp_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THMDt2pp_copy2_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRPt2rpp_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TYRt2rpp_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URIt2pp_copy2_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XTSNt2rpp_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_fruur_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALCTtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALCTNtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALTtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALURtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACt2pp_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKT2_REV,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_ch4_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAMtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBBTNtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARBt2rpp_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO2tpp_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHAtpp_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARGAGMt7pp_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASNt2rpp_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIStex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HXAtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYXNtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDONtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILEtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INSTtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INStex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ktex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_LACtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRULYStex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_fad_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALCTt2rpp_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASPtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACALDtpp_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACt2rpp_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_fe3dcit_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_fe3hox_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_fecrm_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_feenter_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_feoxam_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_cbi_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_arbtn_fe3_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_cpgn_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_adocbl_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATPS4rpp_REV,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDOLEtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L_LACtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADEt2rpp_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADNt2pp_copy2_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALLTNt2rpp_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECOAH8_REV,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUAtpp_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYXNtpp_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLCRtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLCNtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLCURtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLNtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O2tex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_ppa_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCTAtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORNtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECOAH5_REV,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_ni2_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_no_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FUCtpp_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYTDt2pp_copy2_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDGLCNt2rpp_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMNtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_meoh_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHEtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PItex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_cu2_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRSARr_REV,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_pheme_e_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PNTOtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPPNtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPTtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTRCtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYRtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DSERtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERtex_REV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
